match_id,season,venue,city,team1,team2,toss_winner,toss_decision,winner
1216506,2020,Sheikh Zayed Stadium,Abu Dhabi,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings
1216507,2020,Dubai International Cricket Stadium,,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Rajasthan Royals
1216508,2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians
1216509,2020,Sharjah Cricket Stadium,,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Delhi Capitals
1216510,2020,Dubai International Cricket Stadium,,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kings XI Punjab
1216511,2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Mumbai Indians
1216512,2020,Sheikh Zayed Stadium,Abu Dhabi,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,
1216513,2020,Dubai International Cricket Stadium,,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,Chennai Super Kings
1216514,2020,Sheikh Zayed Stadium,Abu Dhabi,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Royal Challengers Bangalore
1216515,2020,Sharjah Cricket Stadium,,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals
1216516,2020,Dubai International Cricket Stadium,,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Sunrisers Hyderabad
1216517,2020,Dubai International Cricket Stadium,,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,
1216518,2020,Dubai International Cricket Stadium,,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad
1216519,2020,Dubai International Cricket Stadium,,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Delhi Capitals
1216520,2020,Sharjah Cricket Stadium,,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab
1216521,2020,Sharjah Cricket Stadium,,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians
1216522,2020,Dubai International Cricket Stadium,,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,Royal Challengers Bangalore
1216523,2020,Sheikh Zayed Stadium,Abu Dhabi,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,bat,Kolkata Knight Riders
1216524,2020,Dubai International Cricket Stadium,,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Sunrisers Hyderabad
1216525,2020,Dubai International Cricket Stadium,,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,Royal Challengers Bangalore
1216526,2020,Sheikh Zayed Stadium,Abu Dhabi,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Mumbai Indians
1216527,2020,Sharjah Cricket Stadium,,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals
1216528,2020,Dubai International Cricket Stadium,,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Chennai Super Kings
1216529,2020,Sheikh Zayed Stadium,Abu Dhabi,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,Mumbai Indians
1216530,2020,Dubai International Cricket Stadium,,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders
1216531,2020,Sharjah Cricket Stadium,,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,bat,Kings XI Punjab
1216532,2020,Sheikh Zayed Stadium,Abu Dhabi,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Sunrisers Hyderabad
1216533,2020,Sheikh Zayed Stadium,Abu Dhabi,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Rajasthan Royals
1216534,2020,Dubai International Cricket Stadium,,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore
1216535,2020,Dubai International Cricket Stadium,,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians
1216536,2020,Dubai International Cricket Stadium,,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings
1216537,2020,Sheikh Zayed Stadium,Abu Dhabi,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals
1216538,2020,Sharjah Cricket Stadium,,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians
1216539,2020,Dubai International Cricket Stadium,,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Delhi Capitals
1216540,2020,Sharjah Cricket Stadium,,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Royal Challengers Bangalore
1216541,2020,Sheikh Zayed Stadium,Abu Dhabi,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Rajasthan Royals
1216542,2020,Dubai International Cricket Stadium,,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,bat,Sunrisers Hyderabad
1216543,2020,Dubai International Cricket Stadium,,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,Delhi Capitals
1216544,2020,Dubai International Cricket Stadium,,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,Chennai Super Kings
1216545,2020,Sheikh Zayed Stadium,Abu Dhabi,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders
1216546,2020,Dubai International Cricket Stadium,,Delhi Capitals,Kings XI Punjab,Delhi Capitals,bat,Kings XI Punjab
1216547,2020,Dubai International Cricket Stadium,,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,
1237177,2020,Dubai International Cricket Stadium,,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Mumbai Indians
1237178,2020,Sheikh Zayed Stadium,Abu Dhabi,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad
1237180,2020,Sheikh Zayed Stadium,Abu Dhabi,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,Delhi Capitals
1237181,2020,Dubai International Cricket Stadium,,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,Mumbai Indians
1254058,2021,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore
1254059,2021,"Wankhede Stadium, Mumbai",Mumbai,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals
1254060,2021,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders
1254061,2021,"Wankhede Stadium, Mumbai",Mumbai,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Punjab Kings
1254062,2021,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians
1254063,2021,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore
1254064,2021,"Wankhede Stadium, Mumbai",Mumbai,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals
1254065,2021,"Wankhede Stadium, Mumbai",Mumbai,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings
1254066,2021,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians
1254067,2021,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Royal Challengers Bangalore
1254068,2021,"Wankhede Stadium, Mumbai",Mumbai,Punjab Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals
1254069,2021,"Wankhede Stadium, Mumbai",Mumbai,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings
1254070,2021,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Delhi Capitals
1254071,2021,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,bat,Sunrisers Hyderabad
1254072,2021,"Wankhede Stadium, Mumbai",Mumbai,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings
1254073,2021,"Wankhede Stadium, Mumbai",Mumbai,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore
1254074,2021,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Mumbai Indians,Punjab Kings,Punjab Kings,field,Punjab Kings
1254075,2021,"Wankhede Stadium, Mumbai",Mumbai,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals
1254076,2021,"Wankhede Stadium, Mumbai",Mumbai,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings
1254077,2021,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,
1254078,2021,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders
1254079,2021,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Royal Challengers Bangalore
1254080,2021,"Arun Jaitley Stadium, Delhi",Delhi,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings
1254081,2021,"Arun Jaitley Stadium, Delhi",Delhi,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians
1254082,2021,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Delhi Capitals
1254083,2021,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Punjab Kings
1254084,2021,"Arun Jaitley Stadium, Delhi",Delhi,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians
1254085,2021,"Arun Jaitley Stadium, Delhi",Delhi,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Rajasthan Royals
1254086,2021,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Punjab Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals
1254087,2021,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Kolkata Knight Riders
1254088,2021,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians
1254089,2021,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals
1254090,2021,Sharjah Cricket Stadium,Sharjah,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,bat,Royal Challengers Bangalore
1254091,2021,Sharjah Cricket Stadium,Sharjah,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings
1254092,2021,Sharjah Cricket Stadium,Sharjah,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders
1254093,2021,Sharjah Cricket Stadium,Sharjah,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians
1254094,2021,Dubai International Cricket Stadium,Dubai,Chennai Super Kings,Punjab Kings,Punjab Kings,field,Punjab Kings
1254095,2021,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad
1254096,2021,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders
1254097,2021,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Delhi Capitals
1254098,2021,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings
1254099,2021,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians
1254100,2021,Dubai International Cricket Stadium,Dubai,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,Sunrisers Hyderabad
1254101,2021,Dubai International Cricket Stadium,Dubai,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore
1254102,2021,Dubai International Cricket Stadium,Dubai,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,Punjab Kings
1254103,2021,Dubai International Cricket Stadium,Dubai,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore
1254104,2021,Dubai International Cricket Stadium,Dubai,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings
1254105,2021,Dubai International Cricket Stadium,Dubai,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Delhi Capitals
1254106,2021,Sharjah Cricket Stadium,Sharjah,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders
1254107,2021,Sharjah Cricket Stadium,Sharjah,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Punjab Kings
1254108,2021,Dubai International Cricket Stadium,Dubai,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore
1254109,2021,Dubai International Cricket Stadium,Dubai,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders
1254110,2021,Dubai International Cricket Stadium,Dubai,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Delhi Capitals
1254111,2021,Dubai International Cricket Stadium,Dubai,Rajasthan Royals,Punjab Kings,Punjab Kings,field,Rajasthan Royals
1254112,2021,Sharjah Cricket Stadium,Sharjah,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Delhi Capitals
1254113,2021,Sharjah Cricket Stadium,Sharjah,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings
1254114,2021,Dubai International Cricket Stadium,Dubai,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings
1254115,2021,Sharjah Cricket Stadium,Sharjah,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Kolkata Knight Riders
1254116,2021,Sharjah Cricket Stadium,Sharjah,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders
1254117,2021,Dubai International Cricket Stadium,Dubai,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings
1304047,2022,"Wankhede Stadium, Mumbai",Mumbai,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders
1304048,2022,"Brabourne Stadium, Mumbai",Mumbai,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Delhi Capitals
1304049,2022,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,Punjab Kings
1304050,2022,"Wankhede Stadium, Mumbai",Mumbai,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,field,Gujarat Titans
1304051,2022,"Maharashtra Cricket Association Stadium, Pune",Pune,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Rajasthan Royals
1304052,2022,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore
1304053,2022,"Brabourne Stadium, Mumbai",Mumbai,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,Lucknow Super Giants
1304054,2022,"Wankhede Stadium, Mumbai",Mumbai,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders
1304055,2022,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Rajasthan Royals
1304056,2022,"Maharashtra Cricket Association Stadium, Pune",Pune,Gujarat Titans,Delhi Capitals,Delhi Capitals,field,Gujarat Titans
1304057,2022,"Brabourne Stadium, Mumbai",Mumbai,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,Punjab Kings
1304058,2022,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Lucknow Super Giants,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Lucknow Super Giants
1304059,2022,"Wankhede Stadium, Mumbai",Mumbai,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore
1304060,2022,"Maharashtra Cricket Association Stadium, Pune",Pune,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders
1304061,2022,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,field,Lucknow Super Giants
1304062,2022,"Brabourne Stadium, Mumbai",Mumbai,Punjab Kings,Gujarat Titans,Gujarat Titans,field,Gujarat Titans
1304063,2022,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad
1304064,2022,"Maharashtra Cricket Association Stadium, Pune",Pune,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore
1304065,2022,"Brabourne Stadium, Mumbai",Mumbai,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals
1304066,2022,"Wankhede Stadium, Mumbai",Mumbai,Rajasthan Royals,Lucknow Super Giants,Lucknow Super Giants,field,Rajasthan Royals
1304067,2022,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad
